,parcelid,square_feet,bedrooms,bathrooms,yearbuilt,fips,lot_size,tax_value
47869,13008040,1320.0,2.0,1.0,1932.0,6037.0,14353.0,311567.0
47870,17134698,1663.0,4.0,2.5,1967.0,6111.0,2734.0,422496.0
47871,13835304,3669.0,5.0,6.0,1960.0,6059.0,10465.0,989868.0
47872,14602093,1321.0,2.0,2.5,1998.0,6059.0,,318217.0
47873,12559026,680.0,1.0,1.0,2004.0,6037.0,46486.0,283502.0
47874,10888974,1548.0,2.0,1.0,1938.0,6037.0,7165.0,341758.0
47875,14378014,1224.0,3.0,2.0,1972.0,6059.0,4368.0,480293.0
47876,11107880,1608.0,3.0,2.0,1985.0,6037.0,17381.0,200557.0
47877,11624240,1300.0,2.0,2.0,1986.0,6037.0,589265.0,720618.0
47878,10856588,1154.0,1.0,1.0,1980.0,6037.0,18204.0,362444.0
47879,13936705,2379.0,4.0,2.5,1964.0,6059.0,8107.0,627424.0
47880,12558730,588.0,1.0,2.0,1987.0,6037.0,32279.0,176000.0
47881,12169715,1982.0,4.0,2.0,1924.0,6037.0,8964.0,130417.0
47882,11624204,1330.0,2.0,2.0,1985.0,6037.0,589265.0,851000.0
47883,14161520,2327.0,4.0,3.0,1983.0,6059.0,7500.0,657887.0
47884,10746570,,0.0,0.0,,6037.0,4348.0,294422.0
47885,12259576,1359.0,3.0,2.0,1944.0,6037.0,5007.0,234993.0
47886,12169028,1432.0,3.0,2.0,1955.0,6037.0,7624.0,112509.0
47887,11269293,3056.0,3.0,3.0,2004.0,6037.0,14597.0,486996.0
47888,14080860,1554.0,2.0,2.5,1977.0,6059.0,1562.0,73131.0
47889,12362537,885.0,2.0,2.0,1998.0,6037.0,37588.0,113907.0
47890,14641941,1256.0,3.0,3.0,1990.0,6059.0,2133.0,297090.0
47891,17092079,1698.0,3.0,2.0,1986.0,6111.0,5954.0,386842.0
47892,11625401,1389.0,1.0,2.0,1964.0,6037.0,12124.0,331199.0
47893,11494692,864.0,2.0,1.0,1939.0,6037.0,4002.0,850778.0
47894,17143818,1325.0,3.0,2.0,1994.0,6111.0,3671.0,373374.0
47895,12854661,2090.0,4.0,3.0,1988.0,6037.0,6872.0,353383.0
47896,12361563,1238.0,2.0,1.0,1920.0,6037.0,6237.0,324879.0
47897,11347086,1867.0,3.0,3.0,2002.0,6037.0,485404.0,322581.0
47898,11837624,1398.0,3.0,2.0,1958.0,6037.0,6253.0,247317.0
47899,12197740,1068.0,4.0,1.0,1926.0,6037.0,5106.0,245609.0
47900,12311823,850.0,2.0,1.0,1928.0,6037.0,3809.0,254854.0
47901,12920990,1388.0,3.0,2.0,1955.0,6037.0,7809.0,261393.0
47902,14602744,1095.0,2.0,2.0,2005.0,6059.0,,344566.0
47903,12627152,1281.0,2.0,1.0,1914.0,6037.0,7857.0,166228.0
47904,12332978,573.0,1.0,1.0,1987.0,6037.0,72254.0,111540.0
47905,12707947,1395.0,3.0,2.0,1960.0,6037.0,8980.0,453262.0
47906,13919957,1281.0,3.0,2.5,1958.0,6059.0,7202.0,470000.0
47907,11400460,1364.0,3.0,2.0,1963.0,6037.0,22241.0,288239.0
47908,10948440,1455.0,2.0,2.0,1982.0,6037.0,92542.0,307506.0
47909,11713108,2175.0,3.0,3.0,1955.0,6037.0,11969.0,542841.0
47910,14163306,2994.0,3.0,3.0,2003.0,6059.0,5668.0,893561.0
47911,11193088,1501.0,3.0,2.0,1990.0,6037.0,9938.0,240000.0
47912,12240887,854.0,2.0,1.0,1945.0,6037.0,5591.0,200534.0
47913,12123719,2056.0,3.0,2.0,1948.0,6037.0,8728.0,644683.0
47914,14726217,1089.0,2.0,1.5,1996.0,6059.0,,231025.0
47915,11300032,1258.0,3.0,0.0,2012.0,6037.0,4868.0,96552.0
47916,11079683,2958.0,4.0,4.0,1979.0,6037.0,8299.0,521155.0
47917,14073214,4187.0,5.0,4.0,2008.0,6059.0,7440.0,1289629.0
47918,17188862,,0.0,0.0,,6111.0,5807.0,249000.0
47919,14215275,2512.0,4.0,3.0,1972.0,6059.0,8367.0,438370.0
47920,11134916,3429.0,5.0,4.0,2000.0,6037.0,6594.0,591694.0
47921,14673905,1190.0,2.0,1.5,1976.0,6059.0,,228587.0
47922,12162489,1098.0,3.0,1.0,1947.0,6037.0,6281.0,254252.0
47923,11007754,1219.0,3.0,2.0,1969.0,6037.0,7501.0,70988.0
47924,12164547,1737.0,2.0,1.0,1905.0,6037.0,11685.0,45507.0
47925,10990441,2853.0,3.0,3.0,2007.0,6037.0,,566926.0
47926,13922861,1485.0,4.0,2.0,1959.0,6059.0,7317.0,214059.0
47927,14673692,980.0,2.0,2.0,1976.0,6059.0,,251736.0
47928,14302200,1192.0,2.0,1.0,1974.0,6059.0,5000.0,283252.0
47929,11265158,1640.0,3.0,2.0,1974.0,6037.0,21141.0,89535.0
47930,17108188,1464.0,3.0,2.0,1995.0,6111.0,4995.0,488207.0
47931,14612138,890.0,1.0,1.0,1970.0,6059.0,,152927.0
47932,13085748,1529.0,3.0,2.0,1971.0,6037.0,5538.0,472000.0
47933,12389315,1344.0,3.0,2.0,1950.0,6037.0,7109.0,55450.0
47934,11262065,2235.0,4.0,3.0,1989.0,6037.0,7891.0,181755.0
47935,14730787,1244.0,2.0,2.0,1993.0,6059.0,2948.0,286480.0
47936,14633749,1079.0,2.0,2.0,1972.0,6059.0,,174463.0
47937,10728959,1570.0,4.0,2.0,1961.0,6037.0,9483.0,514000.0
47938,11075032,2195.0,4.0,4.0,1962.0,6037.0,11013.0,137274.0
47939,11079322,6208.0,5.0,6.0,2006.0,6037.0,19498.0,1493517.0
47940,12073627,1678.0,4.0,3.0,1925.0,6037.0,8085.0,271934.0
47941,11632946,1470.0,2.0,3.0,2008.0,6037.0,,886573.0
47942,10941813,1499.0,3.0,2.0,1937.0,6037.0,5930.0,587418.0
47943,14690393,1104.0,3.0,2.0,1978.0,6059.0,,290849.0
47944,11411175,1247.0,3.0,1.0,1947.0,6037.0,8505.0,49454.0
47945,17218940,2187.0,4.0,3.0,1975.0,6111.0,14119.0,684000.0
47946,13083989,984.0,3.0,1.0,1958.0,6037.0,8770.0,247219.0
47947,14305674,1545.0,3.0,2.0,1976.0,6059.0,4590.0,123496.0
47948,14435352,,0.0,0.0,,6059.0,20652.0,845521.0
47949,14347909,2030.0,2.0,2.0,1983.0,6059.0,5200.0,107447.0
47950,11498017,4904.0,5.0,4.0,1990.0,6037.0,7502.0,935811.0
47951,17176763,2488.0,5.0,2.5,1999.0,6111.0,4252.0,425606.0
47952,11918412,1841.0,3.0,3.0,1974.0,6037.0,7274.0,97949.0
47953,10848648,1421.0,2.0,2.0,1951.0,6037.0,7435.0,163422.0
47954,11161318,1156.0,3.0,2.0,1972.0,6037.0,9135.0,305852.0
47955,11292351,1032.0,3.0,1.0,1954.0,6037.0,6555.0,29981.0
47956,17137166,1791.0,3.0,2.5,1978.0,6111.0,7000.0,453588.0
47957,11496405,807.0,2.0,1.0,1959.0,6037.0,2504.0,489100.0
47958,12477375,1167.0,2.0,3.0,1989.0,6037.0,19123.0,93969.0
47959,12754699,1941.0,2.0,2.0,1940.0,6037.0,8400.0,108659.0
47960,14049403,2367.0,4.0,3.0,1972.0,6059.0,6000.0,976000.0
47961,12477140,1174.0,3.0,2.0,1981.0,6037.0,57222.0,185364.0
47962,11974853,1548.0,3.0,2.0,1924.0,6037.0,2869.0,449755.0
47963,12237281,1332.0,4.0,2.0,1947.0,6037.0,5454.0,151421.0
47964,14694202,1017.0,2.0,1.5,1978.0,6059.0,,341124.0
47965,17175021,1427.0,2.0,2.0,1989.0,6111.0,1470.0,293000.0
47966,14432963,1913.0,4.0,2.5,1985.0,6059.0,5250.0,314569.0
47967,12331475,1782.0,3.0,2.0,1951.0,6037.0,8980.0,203562.0
47968,11227807,1878.0,5.0,3.0,1979.0,6037.0,39625.0,158815.0
47969,14115039,1228.0,3.0,2.0,1955.0,6059.0,5580.0,419390.0
47970,14183536,2230.0,3.0,3.0,1971.0,6059.0,8800.0,577914.0
47971,11213750,1524.0,3.0,2.0,1991.0,6037.0,7435.0,194838.0
47972,14019951,2309.0,6.0,2.0,1959.0,6059.0,7000.0,620708.0
47973,17247123,1744.0,3.0,2.5,1996.0,6111.0,7841.0,520113.0
47974,11213722,1202.0,3.0,2.0,1991.0,6037.0,6990.0,161308.0
47975,13078644,1812.0,4.0,2.0,1972.0,6037.0,5838.0,139789.0
47976,13898559,1747.0,2.0,3.0,1928.0,6059.0,4000.0,283279.0
47977,14638576,1041.0,3.0,2.0,1973.0,6059.0,,67060.0
47978,11996303,928.0,2.0,1.0,1927.0,6037.0,2149.0,315833.0
47979,12917267,1145.0,2.0,2.0,1985.0,6037.0,3433.0,186510.0
47980,14361585,1898.0,4.0,2.5,1992.0,6059.0,3610.0,303150.0
47981,11114212,1349.0,2.0,2.0,2001.0,6037.0,99865.0,361600.0
47982,12698780,1272.0,3.0,2.0,1971.0,6037.0,324711.0,200424.0
47983,11560978,1455.0,2.0,2.0,1937.0,6037.0,6021.0,83212.0
47984,13079998,1326.0,4.0,2.0,1964.0,6037.0,6306.0,349496.0
47985,11119353,2071.0,4.0,3.0,1994.0,6037.0,5664.0,499747.0
47986,11495831,2315.0,4.0,3.0,2003.0,6037.0,7492.0,794020.0
47987,17235502,3613.0,6.0,5.0,2005.0,6111.0,7108.0,872000.0
47988,11915719,1341.0,3.0,2.0,1949.0,6037.0,7452.0,60627.0
47989,11135586,3853.0,5.0,4.0,2001.0,6037.0,10748.0,936447.0
47990,11784709,790.0,0.0,1.0,2006.0,6037.0,74818.0,491204.0
47991,14379031,2132.0,3.0,2.5,1977.0,6059.0,5200.0,278714.0
47992,11179588,2817.0,4.0,3.0,2002.0,6037.0,7386.0,482829.0
47993,12072899,3132.0,4.0,4.0,1934.0,6037.0,11077.0,182460.0
47994,12912446,1289.0,3.0,2.0,1956.0,6037.0,7387.0,323614.0
47995,12322169,1592.0,3.0,2.0,1946.0,6037.0,5242.0,343172.0
47996,13031175,1180.0,3.0,2.0,1959.0,6037.0,5957.0,469200.0
47997,13988748,1659.0,3.0,2.0,1955.0,6059.0,7350.0,199428.0
47998,13981395,3629.0,4.0,3.5,1964.0,6059.0,9234.0,758161.0
47999,10928915,1220.0,2.0,3.0,1982.0,6037.0,19978.0,377968.0
48000,11081034,1993.0,3.0,3.0,1959.0,6037.0,17594.0,598131.0
48001,14078117,1279.0,4.0,2.0,1963.0,6059.0,6000.0,365113.0
48002,13902163,1276.0,3.0,2.0,1964.0,6059.0,1155.0,249343.0
48003,12865111,2143.0,3.0,3.0,1965.0,6037.0,10056.0,97498.0
48004,11132686,3317.0,4.0,3.0,1993.0,6037.0,7935.0,759045.0
48005,17230977,1745.0,4.0,2.0,1962.0,6111.0,10292.0,213053.0
48006,12641691,1588.0,2.0,3.0,1982.0,6037.0,545916.0,338578.0
48007,17228877,1664.0,3.0,2.0,1976.0,6111.0,10207.0,360954.0
48008,11184411,2050.0,4.0,3.0,1995.0,6037.0,19199.0,402199.0
48009,12294696,1073.0,2.0,1.0,1948.0,6037.0,5982.0,168004.0
48010,17228224,1114.0,2.0,1.0,1981.0,6111.0,,272032.0
48011,12432431,1056.0,2.0,1.0,1978.0,6037.0,739.0,279489.0
48012,12432432,1056.0,2.0,1.0,1978.0,6037.0,806.0,181934.0
48013,11924195,1076.0,2.0,2.0,1956.0,6037.0,5038.0,821920.0
48014,14202125,3134.0,4.0,3.5,1990.0,6059.0,12800.0,836114.0
48015,12982683,1242.0,3.0,2.0,1987.0,6037.0,5940.0,78019.0
48016,12548271,983.0,2.0,2.0,1986.0,6037.0,8272.0,323070.0
48017,12334791,1480.0,4.0,2.0,1949.0,6037.0,6332.0,222462.0
48018,11189446,1666.0,4.0,2.0,1993.0,6037.0,6657.0,181986.0
48019,11035470,1230.0,3.0,2.0,1953.0,6037.0,5988.0,365279.0
48020,14390560,3513.0,4.0,3.5,1989.0,6059.0,7350.0,1018598.0
48021,14086785,829.0,2.0,1.0,1922.0,6059.0,7500.0,36240.0
48022,14276688,384.0,1.0,1.0,1931.0,6059.0,2280.0,1486936.0
48023,11169333,2536.0,4.0,3.0,1986.0,6037.0,7928.0,518001.0
48024,14391004,1933.0,4.0,2.5,1999.0,6059.0,3287.0,696956.0
48025,12433456,924.0,3.0,1.0,1954.0,6037.0,5384.0,320000.0
48026,10827030,2977.0,5.0,5.0,2011.0,6037.0,8998.0,776649.0
48027,10860070,1458.0,3.0,2.0,1948.0,6037.0,5951.0,82384.0
48028,14647666,1157.0,2.0,2.0,1963.0,6059.0,,274415.0
48029,14752058,792.0,1.0,1.0,1997.0,6059.0,,228984.0
48030,14387267,1855.0,3.0,2.0,1987.0,6059.0,8750.0,115384.0
48031,11570009,1761.0,2.0,3.0,1983.0,6037.0,23580.0,950684.0
48032,14060342,1536.0,3.0,2.5,1971.0,6059.0,1894.0,232437.0
48033,10789308,1241.0,3.0,2.0,1954.0,6037.0,7569.0,400489.0
48034,12297320,1176.0,2.0,1.0,1921.0,6037.0,5683.0,193296.0
48035,14387406,3338.0,3.0,3.0,1977.0,6059.0,9180.0,893000.0
48036,10951426,1485.0,2.0,2.0,1981.0,6037.0,41907.0,450000.0
48037,17284583,2490.0,4.0,3.0,1977.0,6111.0,8027.0,780666.0
48038,14732894,1501.0,3.0,2.5,2005.0,6059.0,,392495.0
48039,14035739,2210.0,4.0,3.0,1973.0,6059.0,8101.0,106202.0
48040,13906867,1210.0,3.0,1.0,1955.0,6059.0,7100.0,375296.0
48041,13974637,1231.0,3.0,2.0,1962.0,6059.0,7208.0,54543.0
48042,14705606,754.0,1.0,1.0,1969.0,6059.0,,251000.0
48043,12152325,1293.0,2.0,2.0,1950.0,6037.0,6225.0,72430.0
48044,11855169,2584.0,6.0,3.0,1955.0,6037.0,6611.0,111334.0
48045,11921924,982.0,3.0,1.0,1943.0,6037.0,5380.0,71397.0
48046,12710240,2482.0,5.0,3.0,1970.0,6037.0,6855.0,569657.0
48047,11922009,2012.0,4.0,3.0,1951.0,6037.0,17760.0,1253833.0
48048,11184359,2695.0,4.0,4.0,1990.0,6037.0,14893.0,418000.0
48049,12434547,1368.0,3.0,2.0,1953.0,6037.0,5292.0,457968.0
48050,11483206,1409.0,3.0,2.0,1954.0,6037.0,5000.0,77765.0
48051,14391464,1877.0,3.0,2.5,1995.0,6059.0,4500.0,322568.0
48052,11305793,2106.0,4.0,3.0,1995.0,6037.0,6756.0,176039.0
48053,17153162,1620.0,3.0,2.0,1976.0,6111.0,2800.0,537651.0
48054,12510569,938.0,2.0,1.0,1988.0,6037.0,79753.0,248917.0
48055,12607697,1117.0,1.0,2.0,1963.0,6037.0,986080.0,348926.0
48056,12847887,2453.0,5.0,3.0,1986.0,6037.0,18904.0,634141.0
48057,11204820,1779.0,3.0,2.0,1986.0,6037.0,7063.0,132281.0
48058,12908948,1937.0,3.0,2.0,1980.0,6037.0,9013.0,487290.0
48059,10753801,3078.0,4.0,4.0,2006.0,6037.0,126846.0,1055000.0
48060,17153627,1844.0,3.0,2.5,2004.0,6111.0,1803.0,366052.0
48061,17269031,1203.0,3.0,2.0,1966.0,6111.0,7017.0,528000.0
48062,12607655,950.0,1.0,2.0,1963.0,6037.0,986080.0,228849.0
48063,14029813,1919.0,5.0,2.0,1963.0,6059.0,6916.0,216865.0
48064,12674018,1324.0,3.0,2.0,1959.0,6037.0,6120.0,674619.0
48065,14396460,3054.0,4.0,4.0,2004.0,6059.0,5423.0,1151000.0
48066,11085699,2249.0,4.0,4.0,1961.0,6037.0,11051.0,640723.0
48067,11635270,757.0,1.0,1.0,1964.0,6037.0,9843.0,301575.0
48068,11533668,890.0,2.0,1.0,1950.0,6037.0,4275.0,599172.0
48069,12969917,1796.0,3.0,2.0,1948.0,6037.0,8290.0,405878.0
48070,14170967,1625.0,3.0,2.0,1969.0,6059.0,9000.0,598301.0
48071,10824273,840.0,2.0,1.0,1949.0,6037.0,5659.0,305481.0
48072,10752082,1675.0,2.0,3.0,1988.0,6037.0,3201.0,354714.0
48073,14149713,1505.0,4.0,2.0,1965.0,6059.0,6200.0,262884.0
48074,12810039,868.0,2.0,2.0,1972.0,6037.0,60643.0,277389.0
48075,14648226,1874.0,3.0,2.5,2002.0,6059.0,,387279.0
48076,17132811,1344.0,3.0,2.0,1957.0,6111.0,7608.0,354380.0
48077,12470247,1214.0,3.0,2.0,1955.0,6037.0,5000.0,262727.0
48078,12977874,1387.0,3.0,2.0,1951.0,6037.0,7798.0,193415.0
48079,11238321,1422.0,3.0,2.0,1980.0,6037.0,6781.0,187000.0
48080,12435897,2107.0,4.0,3.0,1953.0,6037.0,5173.0,537440.0
48081,11131318,3385.0,5.0,4.0,2002.0,6037.0,6760.0,869167.0
48082,11536518,2735.0,4.0,3.0,1942.0,6037.0,5213.0,635507.0
48083,11198081,1581.0,4.0,3.0,1987.0,6037.0,6833.0,192321.0
48084,12849393,3537.0,5.0,5.0,1996.0,6037.0,7388.0,1160060.0
48085,17206177,1295.0,3.0,1.5,1980.0,6111.0,1742.0,238094.0
48086,14122031,1084.0,3.0,1.0,1950.0,6059.0,9850.0,343175.0
48087,11101646,1836.0,4.0,2.0,1964.0,6037.0,7687.0,441610.0
48088,11101302,1548.0,3.0,2.0,1957.0,6037.0,10038.0,77849.0
48089,13855020,1413.0,4.0,3.0,1962.0,6059.0,6300.0,68947.0
48090,14199940,1956.0,4.0,3.5,1985.0,6059.0,12200.0,468746.0
48091,12118873,2633.0,3.0,2.0,1925.0,6037.0,6071.0,387505.0
48092,11534296,1582.0,2.0,2.0,1966.0,6037.0,65853.0,510434.0
48093,12810028,868.0,2.0,2.0,1972.0,6037.0,60643.0,200214.0
48094,12643438,711.0,1.0,1.0,1987.0,6037.0,249561.0,281384.0
48095,12428257,1038.0,3.0,1.0,1953.0,6037.0,4737.0,389000.0
48096,11640657,2506.0,3.0,2.0,1959.0,6037.0,7872.0,598132.0
48097,17244183,1227.0,4.0,1.5,1961.0,6111.0,8000.0,362554.0
48098,12734416,1067.0,2.0,2.0,1975.0,6037.0,325607.0,305000.0
48099,14645597,921.0,2.0,2.0,1982.0,6059.0,,236122.0
48100,12022559,2029.0,3.0,3.0,1964.0,6037.0,5887.0,1587306.0
48101,11190575,1871.0,4.0,3.0,1996.0,6037.0,7970.0,298600.0
48102,17081058,1614.0,3.0,2.0,1955.0,6111.0,6182.0,250525.0
48103,17248729,1950.0,3.0,3.0,1965.0,6111.0,7000.0,345294.0
48104,12171072,971.0,2.0,2.0,1913.0,6037.0,4633.0,408550.0
48105,12636889,1272.0,2.0,2.0,1941.0,6037.0,6442.0,161839.0
48106,14732650,1541.0,3.0,2.5,1996.0,6059.0,,383034.0
48107,14460368,1748.0,2.0,2.0,1997.0,6059.0,4407.0,96507.0
48108,10894999,1016.0,2.0,1.0,1951.0,6037.0,6262.0,644683.0
48109,12230533,1140.0,3.0,1.0,1922.0,6037.0,6442.0,248735.0
48110,11028825,1264.0,3.0,2.0,1954.0,6037.0,6017.0,58758.0
48111,14464879,3872.0,4.0,5.0,2002.0,6059.0,8963.0,1119120.0
48112,11028438,1812.0,3.0,3.0,1964.0,6037.0,10260.0,145905.0
48113,12419677,1114.0,2.0,3.0,2015.0,6037.0,,465593.0
48114,14599365,2730.0,3.0,2.5,1989.0,6059.0,,748000.0
48115,12998519,1278.0,3.0,2.0,1959.0,6037.0,5829.0,365803.0
48116,12787856,1517.0,2.0,2.0,1941.0,6037.0,4372.0,463000.0
48117,12493243,1159.0,3.0,2.0,1950.0,6037.0,6325.0,588845.0
48118,14286267,1972.0,3.0,2.5,1967.0,6059.0,7440.0,521881.0
48119,11002642,2580.0,4.0,4.0,2009.0,6037.0,,537798.0
48120,11474777,764.0,1.0,1.0,1971.0,6037.0,83329.0,250789.0
48121,13893253,4271.0,5.0,5.5,1977.0,6059.0,5028.0,2440882.0
48122,14427271,3232.0,5.0,3.5,1998.0,6059.0,13715.0,1923718.0
48123,12096508,2336.0,3.0,3.0,1986.0,6037.0,85655.0,828426.0
48124,17297045,1680.0,3.0,2.0,1970.0,6111.0,7720.0,547721.0
48125,12852605,2510.0,3.0,3.0,2008.0,6037.0,110830.0,486208.0
48126,14178223,2498.0,4.0,3.0,1964.0,6059.0,7200.0,123497.0
48127,12424013,1736.0,4.0,2.0,1970.0,6037.0,5048.0,83202.0
48128,14738862,915.0,1.0,2.0,1983.0,6059.0,,256245.0
48129,14335389,2734.0,4.0,3.0,1999.0,6059.0,5347.0,1036193.0
48130,12096165,668.0,1.0,1.0,1983.0,6037.0,113236.0,140496.0
48131,14286260,1268.0,3.0,2.0,1967.0,6059.0,5135.0,56456.0
48132,11753904,2254.0,3.0,2.0,1924.0,6037.0,5826.0,636635.0
48133,12683085,2434.0,4.0,4.0,2002.0,6037.0,4996.0,1090000.0
48134,14336327,2622.0,5.0,3.0,1965.0,6059.0,14310.0,127924.0
48135,12639944,930.0,2.0,1.0,2006.0,6037.0,31059.0,340000.0
48136,11106804,1555.0,3.0,2.0,1967.0,6037.0,6683.0,332157.0
48137,12793079,1080.0,3.0,1.0,1950.0,6037.0,6011.0,223111.0
48138,11055164,1354.0,3.0,2.0,1955.0,6037.0,7423.0,380138.0
48139,12103786,982.0,2.0,2.0,1987.0,6037.0,52521.0,313004.0
48140,12878814,1170.0,3.0,1.0,1953.0,6037.0,5924.0,137709.0
48141,17207997,3345.0,5.0,3.5,1982.0,6111.0,63906.0,1237000.0
48142,14463024,3224.0,4.0,3.0,2001.0,6059.0,5118.0,947516.0
48143,11711007,1012.0,1.0,1.0,1942.0,6037.0,443008.0,255000.0
48144,10891653,1390.0,2.0,1.0,1939.0,6037.0,7262.0,318212.0
48145,14477845,2735.0,3.0,3.0,1986.0,6059.0,8000.0,608940.0
48146,11249229,1691.0,4.0,2.0,1991.0,6037.0,29398.0,148000.0
48147,11893073,3192.0,4.0,4.0,1931.0,6037.0,17868.0,298561.0
48148,11890973,3530.0,4.0,3.0,1947.0,6037.0,16993.0,779700.0
48149,11173460,909.0,2.0,2.0,1973.0,6037.0,294172.0,157363.0
48150,12848265,2789.0,4.0,3.0,1996.0,6037.0,7486.0,929824.0
48151,17216005,2246.0,4.0,3.0,1979.0,6111.0,7498.0,390544.0
48152,12488100,1066.0,3.0,1.0,1950.0,6037.0,5200.0,159406.0
48153,11695045,1860.0,4.0,1.0,1910.0,6037.0,6500.0,194737.0
48154,11679543,4898.0,5.0,5.0,2000.0,6037.0,94970.0,3489311.0
48155,11080190,2641.0,3.0,3.0,1961.0,6037.0,15718.0,608471.0
48156,12504003,892.0,2.0,1.0,1929.0,6037.0,2186.0,264059.0
48157,12890952,1557.0,3.0,2.0,1951.0,6037.0,7046.0,178032.0
48158,12854121,768.0,1.0,1.0,1974.0,6037.0,276123.0,94176.0
48159,11691301,2573.0,4.0,3.0,1966.0,6037.0,28865.0,241588.0
48160,11277236,1194.0,3.0,2.0,1955.0,6037.0,9723.0,134012.0
48161,11053488,1858.0,3.0,2.0,1957.0,6037.0,8093.0,123872.0
48162,12208578,1418.0,3.0,2.0,1939.0,6037.0,5778.0,254565.0
48163,14180034,1270.0,2.0,1.5,1979.0,6059.0,784.0,175603.0
48164,12921574,2529.0,3.0,2.0,1962.0,6037.0,15868.0,740404.0
48165,14456748,2744.0,5.0,4.5,2002.0,6059.0,3948.0,645194.0
48166,11180647,1679.0,3.0,2.0,1973.0,6037.0,11384.0,492419.0
48167,12861108,2206.0,4.0,3.0,1978.0,6037.0,7760.0,695445.0
48168,12929716,1231.0,3.0,2.0,1955.0,6037.0,7210.0,115730.0
48169,12492567,2043.0,4.0,3.0,2005.0,6037.0,165328.0,461549.0
48170,10885974,1341.0,2.0,2.0,1952.0,6037.0,6600.0,616000.0
48171,13982469,,0.0,0.0,,6059.0,183085.0,3587583.0
48172,14720562,1411.0,2.0,2.5,1990.0,6059.0,3071.0,245704.0
48173,12929309,1861.0,5.0,2.0,1954.0,6037.0,7358.0,73056.0
48174,14174377,1089.0,3.0,2.0,1973.0,6059.0,2760.0,101808.0
48175,11686081,2467.0,4.0,3.0,1957.0,6037.0,44706.0,3624370.0
48176,12913997,1872.0,4.0,2.0,1917.0,6037.0,12125.0,447000.0
48177,14735010,1552.0,1.0,2.5,2006.0,6059.0,,478689.0
48178,14007537,1973.0,3.0,2.0,1954.0,6059.0,11828.0,90314.0
48179,11475116,1469.0,3.0,3.0,1970.0,6037.0,495261.0,484809.0
48180,11173433,909.0,2.0,2.0,1973.0,6037.0,294172.0,81135.0
48181,11065327,1810.0,5.0,3.0,1954.0,6037.0,7502.0,353465.0
48182,12908427,2358.0,4.0,3.0,1977.0,6037.0,9339.0,379287.0
48183,17217991,2734.0,3.0,3.0,1999.0,6111.0,,837745.0
48184,12837965,1480.0,3.0,2.0,1958.0,6037.0,6019.0,242094.0
48185,14463340,1855.0,4.0,2.5,1999.0,6059.0,2779.0,677171.0
48186,12055560,966.0,2.0,1.0,1951.0,6037.0,4845.0,401987.0
48187,11466518,1367.0,2.0,2.0,1983.0,6037.0,68445.0,427988.0
48188,12488075,1082.0,3.0,1.0,1950.0,6037.0,5499.0,497000.0
48189,12847294,1889.0,4.0,2.0,1977.0,6037.0,19986.0,660547.0
48190,11721438,1122.0,3.0,1.0,1917.0,6037.0,4839.0,118010.0
48191,13999645,1293.0,3.0,2.0,1960.0,6059.0,6174.0,599000.0
48192,11055303,1392.0,3.0,2.0,1962.0,6037.0,8300.0,303662.0
48193,14465166,2922.0,3.0,2.5,2003.0,6059.0,6709.0,783369.0
48194,12199169,1312.0,3.0,1.0,1911.0,6037.0,6876.0,334000.0
48195,11085644,2472.0,4.0,3.0,1978.0,6037.0,7502.0,614925.0
48196,11058564,1243.0,3.0,2.0,1953.0,6037.0,9103.0,297093.0
48197,12510134,898.0,2.0,1.0,1943.0,6037.0,5490.0,453561.0
48198,14740831,958.0,2.0,2.0,1996.0,6059.0,,403000.0
48199,17261128,803.0,2.0,1.0,1976.0,6111.0,3049.0,245000.0
48200,11894158,738.0,1.0,1.0,1973.0,6037.0,32385.0,267166.0
48201,14421315,2582.0,2.0,3.0,1983.0,6059.0,6384.0,804467.0
48202,11179000,3020.0,4.0,3.0,2002.0,6037.0,8620.0,534496.0
48203,12527972,960.0,3.0,1.0,1925.0,6037.0,2390.0,515951.0
48204,12059195,840.0,1.0,1.0,1974.0,6037.0,45847.0,208263.0
48205,14725085,1103.0,2.0,2.0,2007.0,6059.0,,374000.0
48206,12478661,870.0,2.0,2.0,1984.0,6037.0,54362.0,198408.0
48207,12913987,1166.0,3.0,2.0,1956.0,6037.0,6263.0,61659.0
48208,11490687,2067.0,3.0,2.0,1987.0,6037.0,7472.0,777685.0
48209,10795490,2243.0,3.0,3.0,1986.0,6037.0,355803.0,431578.0
48210,11466882,718.0,1.0,1.0,1971.0,6037.0,177096.0,201156.0
48211,12912456,1289.0,3.0,2.0,1956.0,6037.0,7807.0,392541.0
48212,12528934,1576.0,3.0,3.0,1949.0,6037.0,2447.0,1206925.0
48213,14754952,953.0,2.0,2.0,1987.0,6059.0,,312070.0
48214,12895363,1266.0,3.0,2.0,1962.0,6037.0,7926.0,331759.0
48215,12898566,836.0,2.0,1.0,1973.0,6037.0,6370.0,165737.0
48216,12909748,1183.0,2.0,2.0,1962.0,6037.0,9097.0,60840.0
48217,14474365,1360.0,3.0,2.0,1967.0,6059.0,8880.0,97375.0
48218,12866873,1469.0,3.0,3.0,1987.0,6037.0,1444.0,203826.0
48219,11505810,1756.0,6.0,3.0,1948.0,6037.0,5024.0,100780.0
48220,10902022,3017.0,4.0,3.0,1936.0,6037.0,9098.0,1196041.0
48221,12516520,1400.0,4.0,2.0,1954.0,6037.0,8377.0,101875.0
